日期,锻炼名称,时长,运动名称,设置顺序,重量,次,距离,秒,备注,锻炼备注,RPE
2023-08-03 17:24:44,"2.Pull+Legs",1小时6分钟,"Reverse Fly (Machine)",1,125.0,22,0,0,"",,
2023-08-03 17:24:44,"2.Pull+Legs",1小时6分钟,"Reverse Fly (Machine)",2,115.0,23,0,0,,,
2023-08-03 17:24:44,"2.Pull+Legs",1小时6分钟,"Bicep Curl (Dumbbell)",1,55.0,20,0,0,"",,
2023-08-03 17:24:44,"2.Pull+Legs",1小时6分钟,"Bicep Curl (Dumbbell)",2,45.0,18,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",2,115.0,15,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",4,230.0,5,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",5,220.0,5,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",6,215.0,6,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Bench Press (Barbell)",7,210.0,6,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Chest Fly",1,170.0,10,0,0,"",,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Chest Fly",2,155.0,10,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Chest Fly",3,145.0,11,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Overhead Press (Barbell)",1,130.0,3,0,0,"",,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Overhead Press (Barbell)",2,120.0,6,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Lateral Raise (Dumbbell)",1,50.0,25,0,0,"",,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Lateral Raise (Dumbbell)",2,50.0,19,0,0,,,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Triceps Pushdown (Cable - Straight Bar)",1,37.49999999999999,24,0,0,"",,
2023-08-06 15:17:30,"1.Push",1小时10分钟,"Triceps Pushdown (Cable - Straight Bar)",2,37.49999999999999,14,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Cable)",1,190.0,8,0,0,"","周六",
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Cable)",2,190.0,7,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Cable)",3,180.0,8,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Cable)",4,180.0,7,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Seated Row (Cable)",1,90.0,12,0,0,"",,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Seated Row (Cable)",2,85.0,12,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Seated Row (Cable)",3,80.0,11,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Machine)",1,155.0,11,0,0,"",,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Machine)",2,149.99999999999997,11,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Lat Pulldown (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Reverse Fly (Machine)",1,125.0,25,0,0,"",,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Reverse Fly (Machine)",2,115.0,23,0,0,,,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Bicep Curl (Dumbbell)",1,55.0,20,0,0,"",,
2023-08-07 17:26:08,"2.Pull+Legs",1小时8分钟,"Bicep Curl (Dumbbell)",2,45.0,18,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",2,115.0,15,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",4,230.0,6,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",5,220.0,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",6,220.0,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Bench Press (Barbell)",7,215.0,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Chest Fly",1,170.0,11,0,0,"",,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Chest Fly",2,155.0,11,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Chest Fly",3,145.0,11,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Overhead Press (Barbell)",1,125.0,6,0,0,"",,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Overhead Press (Barbell)",2,120.0,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Overhead Press (Barbell)",3,115.0,5,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Lateral Raise (Dumbbell)",1,50.0,23,0,0,"",,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Lateral Raise (Dumbbell)",2,50.0,18,0,0,,,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Triceps Pushdown (Cable - Straight Bar)",1,42.5,22,0,0,"",,
2023-08-09 18:11:11,"1.Push",1小时4分钟,"Triceps Pushdown (Cable - Straight Bar)",2,42.5,14,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Cable)",1,195.0,8,0,0,"","周六",
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Cable)",2,190.0,8,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Cable)",3,185.00000000000003,7,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Cable)",4,180.0,7,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Seated Row (Cable)",1,95.0,10,0,0,"",,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Seated Row (Cable)",2,90.0,10,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Seated Row (Cable)",3,80.0,11,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Machine)",1,155.0,12,0,0,"",,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Machine)",2,149.99999999999997,12,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Lat Pulldown (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Reverse Fly (Machine)",1,125.0,25,0,0,"",,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Reverse Fly (Machine)",2,115.0,23,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Bicep Curl (Dumbbell)",1,55.0,21,0,0,"",,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Bicep Curl (Dumbbell)",2,45.0,19,0,0,,,
2023-08-10 18:21:10,"2.Pull+Legs",1小时1分钟,"Bicep Curl (Dumbbell)",3,35.0,17,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",2,115.0,15,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",4,235.0,4,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",5,220.0,6,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",6,220.0,5,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Bench Press (Barbell)",7,215.0,6,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Chest Fly",1,170.0,12,0,0,"",,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Chest Fly",2,155.0,11,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Chest Fly",3,145.0,12,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Overhead Press (Barbell)",1,125.0,5,0,0,"",,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Overhead Press (Barbell)",2,120.0,6,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Lateral Raise (Dumbbell)",1,50.0,23,0,0,"",,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Lateral Raise (Dumbbell)",2,50.0,18,0,0,,,
2023-08-13 16:52:20,"1.Push",1小时11分钟,"Triceps Pushdown (Cable - Straight Bar)",1,42.5,23,0,0,"",,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Chin Up",1,50.0,8,0,0,"","周六",
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Chin Up",2,40.0,7,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Chin Up",3,35.0,7,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Chin Up",4,25.0,7,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Seated Row (Cable)",1,95.0,10,0,0,"",,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Seated Row (Cable)",2,90.0,10,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Seated Row (Cable)",3,80.0,11,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",1,155.0,12,0,0,"",,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",2,149.99999999999997,12,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Reverse Fly (Machine)",1,125.0,25,0,0,"",,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Reverse Fly (Machine)",2,115.0,23,0,0,,,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Bicep Curl (Dumbbell)",1,55.0,21,0,0,"",,
2023-08-14 19:22:53,"2.Pull+Legs",1小时,"Bicep Curl (Dumbbell)",2,45.0,19,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",2,235.0,15,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",4,235.0,5,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",5,225.0,6,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",6,220.0,5,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Bench Press (Barbell)",7,220.0,4,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Overhead Press (Barbell)",1,125.0,5,0,0,"",,
2023-08-16 19:46:23,"1.Push",53分钟,"Overhead Press (Smith Machine)",1,160.0,12,0,0,"",,
2023-08-16 19:46:23,"1.Push",53分钟,"Overhead Press (Smith Machine)",2,160.0,8,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Overhead Press (Smith Machine)",3,160.0,8,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Lateral Raise (Dumbbell)",1,50.0,23,0,0,"",,
2023-08-16 19:46:23,"1.Push",53分钟,"Lateral Raise (Dumbbell)",2,50.0,18,0,0,,,
2023-08-16 19:46:23,"1.Push",53分钟,"Triceps Pushdown (Cable - Straight Bar)",1,42.5,23,0,0,"",,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Chin Up",1,55.0,7,0,0,"","周六",
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Chin Up",2,40.0,8,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Chin Up",3,35.0,8,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Chin Up",4,25.0,7,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Seated Row (Machine)",1,149.99999999999997,17,0,0,"",,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Seated Row (Machine)",2,149.99999999999997,13,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Seated Row (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Seated Row (Cable)",1,95.0,10,0,0,"",,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Lat Pulldown (Machine)",1,155.0,12,0,0,"",,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Lat Pulldown (Machine)",2,149.99999999999997,12,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Lat Pulldown (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Bicep Curl (Dumbbell)",1,55.0,21,0,0,"",,
2023-08-17 18:30:12,"2.Pull+Legs",1小时3分钟,"Bicep Curl (Dumbbell)",2,25.0,20,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",2,135.0,15,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",3,205.0,5,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",4,235.0,5,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",5,230.0,5,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",6,220.0,5,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Bench Press (Barbell)",7,220.0,5,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Chest Fly",1,170.0,12,0,0,"",,
2023-08-20 15:11:58,"1.Push",59分钟,"Overhead Press (Barbell)",1,170.0,12,0,0,"",,
2023-08-20 15:11:58,"1.Push",59分钟,"Overhead Press (Barbell)",2,170.0,9,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Overhead Press (Barbell)",3,170.0,7,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Lateral Raise (Dumbbell)",1,50.0,25,0,0,"",,
2023-08-20 15:11:58,"1.Push",59分钟,"Lateral Raise (Dumbbell)",2,50.0,16,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Chest Press (Machine)",1,180.0,15,0,0,"",,
2023-08-20 15:11:58,"1.Push",59分钟,"Chest Press (Machine)",2,180.0,11,0,0,,,
2023-08-20 15:11:58,"1.Push",59分钟,"Triceps Pushdown (Cable - Straight Bar)",1,43.0,18,0,0,"",,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Chin Up",1,55.0,8,0,0,"","周六",
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Chin Up",2,45.0,7,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Chin Up",3,40.0,7,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Chin Up",4,25.0,8,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Seated Row (Cable)",1,95.0,11,0,0,"",,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Seated Row (Cable)",2,90.0,11,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Seated Row (Cable)",3,80.0,11,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Lat Pulldown (Machine)",1,160.0,12,0,0,"",,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Lat Pulldown (Machine)",2,155.0,11,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Lat Pulldown (Machine)",3,149.99999999999997,11,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Reverse Fly (Machine)",1,125.0,26,0,0,"",,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Reverse Fly (Machine)",2,115.0,23,0,0,,,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Bicep Curl (Dumbbell)",1,55.0,22,0,0,"",,
2023-08-21 17:14:18,"2.Pull+Legs",1小时4分钟,"Bicep Curl (Dumbbell)",2,45.0,18,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",2,135.0,15,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",3,205.0,4,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",4,235.0,5,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",5,230.0,5,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",6,220.0,5,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Bench Press (Barbell)",7,220.0,5,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Overhead Press (Barbell)",1,170.0,11,0,0,"",,
2023-08-23 19:19:16,"1.Push",57分钟,"Overhead Press (Barbell)",2,160.0,9,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Overhead Press (Barbell)",3,160.0,8,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Lateral Raise (Dumbbell)",1,50.0,26,0,0,"",,
2023-08-23 19:19:16,"1.Push",57分钟,"Lateral Raise (Dumbbell)",2,50.0,18,0,0,,,
2023-08-23 19:19:16,"1.Push",57分钟,"Chest Press (Machine)",1,180.0,16,0,0,"",,
2023-08-23 19:19:16,"1.Push",57分钟,"Chest Press (Machine)",2,180.0,11,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Chin Up",1,60.0,7,0,0,"","周六",
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Chin Up",2,45.0,7,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Chin Up",3,40.0,7,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Chin Up",4,30.0,7,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Seated Row (Cable)",1,95.0,11,0,0,"",,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Seated Row (Cable)",2,90.0,10,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Seated Row (Cable)",3,80.0,11,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",1,165.0,11,0,0,"",,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",2,155.0,12,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Lat Pulldown (Machine)",3,149.99999999999997,12,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Reverse Fly (Machine)",1,125.0,28,0,0,"",,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Reverse Fly (Machine)",2,115.0,24,0,0,,,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Bicep Curl (Dumbbell)",1,55.0,22,0,0,"",,
2023-08-24 18:09:42,"2.Pull+Legs",1小时,"Bicep Curl (Dumbbell)",2,45.0,20,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",2,135.0,15,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",3,205.0,4,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",4,235.0,6,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",5,230.0,5,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",6,220.0,6,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Bench Press (Barbell)",7,220.0,5,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Overhead Press (Barbell)",1,170.0,9,0,0,"",,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Overhead Press (Barbell)",2,160.0,10,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Overhead Press (Barbell)",3,160.0,8,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Lateral Raise (Dumbbell)",1,50.0,18,0,0,"",,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Lateral Raise (Dumbbell)",2,55.0,17,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Lateral Raise (Dumbbell)",3,45.0,24,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Chest Press (Machine)",1,185.00000000000003,13,0,0,"",,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Chest Press (Machine)",2,180.0,12,0,0,,,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Triceps Pushdown (Cable - Straight Bar)",1,36.0,25,0,0,"",,
2023-08-27 15:58:38,"1.Push",1小时3分钟,"Triceps Pushdown (Cable - Straight Bar)",2,36.0,15,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Chin Up",1,60.0,7,0,0,"","周六",
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Chin Up",2,45.0,7,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Chin Up",3,40.0,7,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Chin Up",4,30.0,8,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Seated Row (Cable)",1,95.0,10,0,0,"",,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Seated Row (Cable)",2,90.0,11,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Seated Row (Cable)",3,80.0,12,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Lat Pulldown (Machine)",1,165.0,11,0,0,"",,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Lat Pulldown (Machine)",2,160.0,11,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Lat Pulldown (Machine)",3,155.0,11,0,0,,,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Bicep Curl (Dumbbell)",1,55.0,22,0,0,"",,
2023-08-28 18:11:30,"2.Pull+Legs",53分钟,"Bicep Curl (Dumbbell)",2,45.0,20,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",2,135.0,15,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",3,205.0,4,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",4,240.0,6,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",5,230.0,5,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",6,225.0,5,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Bench Press (Barbell)",7,220.0,5,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Chest Fly",1,170.0,12,0,0,"",,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Overhead Press (Barbell)",1,170.0,9,0,0,"",,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Overhead Press (Barbell)",2,160.0,10,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Overhead Press (Barbell)",3,160.0,9,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Lateral Raise (Dumbbell)",1,50.0,25,0,0,"",,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Lateral Raise (Dumbbell)",2,50.0,19,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Chest Press (Machine)",1,190.0,17,0,0,"",,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Chest Press (Machine)",2,185.00000000000003,12,0,0,,,
2023-08-30 16:04:17,"1.Push",18小时42分钟,"Triceps Pushdown (Cable - Straight Bar)",1,36.0,25,0,0,"",,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",2,135.0,15,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",3,205.0,4,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",4,240.0,5,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",5,230.0,5,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",6,225.0,5,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Bench Press (Barbell)",7,220.0,5,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Overhead Press (Barbell)",1,170.0,11,0,0,"",,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Overhead Press (Barbell)",2,160.0,10,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Overhead Press (Barbell)",3,160.0,7,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Lateral Raise (Dumbbell)",1,25.0,26,0,0,"",,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Lateral Raise (Dumbbell)",2,25.0,18,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Lateral Raise (Dumbbell)",3,25.0,14,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Chest Press (Machine)",1,200.0,14,0,0,"",,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Chest Press (Machine)",2,180.0,14,0,0,,,
2023-09-06 14:01:41,"1.Push",1小时6分钟,"Triceps Pushdown (Cable - Straight Bar)",1,37.0,21,0,0,"",,
2023-09-08 18:02:07,"1.Push",57分钟,"Bench Press (Barbell)",1,45.0,20,0,0,"","星期五",
