date,excercise_name,set_num,weight,rep
2020-11-03,Reverse Fly (Machine),2,110.2311311,15
2020-11-03,Bicep Curl (Dumbbell),1,26.45547146,12
2020-11-03,Bicep Curl (Dumbbell),2,26.45547146,11
2020-11-05,Bench Press (Barbell),1,44.09245244,5
2020-11-05,Bench Press (Barbell),2,110.2311311,5
2020-11-05,Bench Press (Barbell),3,176.3698097,3
2020-11-05,Bench Press (Barbell),4,209.4391491,5
2020-11-05,Bench Press (Barbell),5,209.4391491,5
2020-11-05,Bench Press (Barbell),6,209.4391491,5
2020-11-05,Bench Press (Barbell),7,209.4391491,5
2020-11-05,Chest Fly,1,141.0958478,12
2020-11-05,Chest Fly,2,141.0958478,12
2020-11-05,Chest Fly,3,141.0958478,12
2020-11-05,Overhead Press (Barbell),1,121.2542442,6
2020-11-05,Overhead Press (Barbell),2,121.2542442,6
2020-11-05,Overhead Press (Barbell),3,121.2542442,6
2020-11-05,Overhead Press (Barbell),4,121.2542442,4
2020-11-05,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-05,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-05,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-05,Lateral Raise (Dumbbell),4,17.63698097,15
2020-11-05,Chest Press (Machine),1,209.4391491,10
2020-11-05,Chest Press (Machine),2,209.4391491,10
2020-11-05,Triceps Extension (Dumbbell),1,74.95716914,15
2020-11-05,Triceps Extension (Dumbbell),2,74.95716914,13
2020-11-06,Chin Up,1,0,10
2020-11-06,Chin Up,2,0,9
2020-11-06,Chin Up,3,0,8
2020-11-06,Chin Up,4,0,8
2020-11-06,Seated Row (Cable),1,224.8715074,12
2020-11-06,Seated Row (Cable),2,224.8715074,12
2020-11-06,Seated Row (Cable),3,224.8715074,12
2020-11-06,Leg Extension (Machine),1,244.713111,12
2020-11-06,Leg Extension (Machine),2,244.713111,12
2020-11-06,Leg Extension (Machine),3,244.713111,12
2020-11-06,Lying Leg Curl (Machine),1,90.3895275,12
2020-11-06,Lying Leg Curl (Machine),2,90.3895275,12
2020-11-06,Lying Leg Curl (Machine),3,90.3895275,12
2020-11-06,Lat Pulldown (Machine),1,198.416036,12
2020-11-06,Lat Pulldown (Machine),2,198.416036,12
2020-11-06,Lat Pulldown (Machine),3,198.416036,11
2020-11-06,Reverse Fly (Machine),1,114.6403763,15
2020-11-06,Reverse Fly (Machine),2,110.2311311,12
2020-11-06,Bicep Curl (Barbell),1,55.11556555,12
2020-11-06,Bicep Curl (Barbell),2,55.11556555,10
2020-11-09,Bench Press (Barbell),1,44.09245244,8
2020-11-09,Bench Press (Barbell),2,110.2311311,8
2020-11-09,Bench Press (Barbell),3,154.3235835,5
2020-11-09,Bench Press (Barbell),4,187.3929229,10
2020-11-09,Bench Press (Barbell),5,187.3929229,9
2020-11-09,Bench Press (Barbell),6,187.3929229,8
2020-11-09,Bench Press (Barbell),7,187.3929229,7
2020-11-09,Chest Fly,1,141.0958478,12
2020-11-09,Chest Fly,2,141.0958478,12
2020-11-09,Chest Fly,3,141.0958478,11
2020-11-09,Overhead Press (Barbell),1,121.2542442,6
2020-11-09,Overhead Press (Barbell),2,121.2542442,6
2020-11-09,Overhead Press (Barbell),3,121.2542442,6
2020-11-09,Overhead Press (Barbell),4,121.2542442,5
2020-11-09,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-09,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-09,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-09,Lateral Raise (Dumbbell),4,17.63698097,15
2020-11-09,Chest Press (Machine),1,209.4391491,10
2020-11-09,Chest Press (Machine),2,209.4391491,9
2020-11-09,Triceps Extension,1,70.5479239,15
2020-11-09,Triceps Extension,2,70.5479239,13
2020-11-11,Chin Up,1,44.09245244,5
2020-11-11,Chin Up,2,44.09245244,5
2020-11-11,Chin Up,3,44.09245244,5
2020-11-11,Chin Up,4,44.09245244,3
2020-11-11,Seated Row (Cable),1,229.2807527,12
2020-11-11,Seated Row (Cable),2,229.2807527,12
2020-11-11,Seated Row (Cable),3,229.2807527,12
2020-11-11,Lat Pulldown (Single Arm),1,110.2311311,12
2020-11-11,Lat Pulldown (Single Arm),2,110.2311311,11
2020-11-11,Lat Pulldown (Single Arm),3,110.2311311,10
2020-11-11,Leg Extension (Machine),1,244.713111,13
2020-11-11,Leg Extension (Machine),2,244.713111,13
2020-11-11,Leg Extension (Machine),3,244.713111,12
2020-11-11,Lying Leg Curl (Machine),1,94.79877274,12
2020-11-11,Lying Leg Curl (Machine),2,94.79877274,10
2020-11-11,Lying Leg Curl (Machine),3,94.79877274,9
2020-11-11,Reverse Fly (Machine),1,114.6403763,15
2020-11-11,Reverse Fly (Machine),2,114.6403763,14
2020-11-11,Bicep Curl (Dumbbell),1,26.45547146,12
2020-11-11,Bicep Curl (Dumbbell),2,26.45547146,12
2020-11-11,Bicep Curl (Dumbbell),3,26.45547146,10
2020-11-12,Bench Press (Barbell),1,44.09245244,5
2020-11-12,Bench Press (Barbell),2,110.2311311,5
2020-11-12,Bench Press (Barbell),3,176.3698097,3
2020-11-12,Bench Press (Barbell),4,209.4391491,5
2020-11-12,Bench Press (Barbell),5,209.4391491,5
2020-11-12,Bench Press (Barbell),6,209.4391491,4
2020-11-12,Bench Press (Barbell),7,209.4391491,4
2020-11-12,Chest Fly,1,141.0958478,12
2020-11-12,Chest Fly,2,141.0958478,12
2020-11-12,Chest Fly,3,141.0958478,11
2020-11-12,Overhead Press (Barbell),1,121.2542442,6
2020-11-12,Overhead Press (Barbell),2,121.2542442,6
2020-11-12,Overhead Press (Barbell),3,121.2542442,5
2020-11-12,Overhead Press (Barbell),4,121.2542442,5
2020-11-12,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-12,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-12,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-12,Lateral Raise (Dumbbell),4,17.63698097,15
2020-11-12,Chest Press (Machine),1,209.4391491,9
2020-11-12,Chest Press (Machine),2,209.4391491,10
2020-11-12,Triceps Extension (Dumbbell),1,74.95716914,14
2020-11-12,Triceps Extension (Dumbbell),2,74.95716914,13
2020-11-14,Chin Up,1,0,10
2020-11-14,Chin Up,2,0,10
2020-11-14,Chin Up,3,0,9
2020-11-14,Chin Up,4,0,9
2020-11-14,Seated Row (Cable),1,229.2807527,12
2020-11-14,Seated Row (Cable),2,229.2807527,12
2020-11-14,Seated Row (Cable),3,229.2807527,12
2020-11-14,Leg Extension (Machine),1,244.713111,13
2020-11-14,Leg Extension (Machine),2,244.713111,12
2020-11-14,Leg Extension (Machine),3,244.713111,12
2020-11-14,Lying Leg Curl (Machine),1,94.79877274,12
2020-11-14,Lying Leg Curl (Machine),2,94.79877274,11
2020-11-14,Lying Leg Curl (Machine),3,90.3895275,10
2020-11-14,Lat Pulldown (Machine),1,169.7559419,13
2020-11-14,Lat Pulldown (Machine),2,174.1651871,12
2020-11-14,Reverse Fly (Machine),1,114.6403763,15
2020-11-14,Reverse Fly (Machine),2,114.6403763,14
2020-11-14,Bicep Curl (Barbell),1,55.11556555,15
2020-11-16,Bench Press (Barbell),1,44.09245244,8
2020-11-16,Bench Press (Barbell),2,110.2311311,8
2020-11-16,Bench Press (Barbell),3,154.3235835,5
2020-11-16,Bench Press (Barbell),4,187.3929229,10
2020-11-16,Bench Press (Barbell),5,187.3929229,9
2020-11-16,Bench Press (Barbell),6,187.3929229,8
2020-11-16,Bench Press (Barbell),7,187.3929229,5
2020-11-16,Chest Fly,1,141.0958478,12
2020-11-16,Chest Fly,2,123.4588668,11
2020-11-16,Overhead Press (Barbell),1,110.2311311,6
2020-11-16,Overhead Press (Barbell),2,110.2311311,6
2020-11-16,Overhead Press (Barbell),3,110.2311311,6
2020-11-16,Lateral Raise (Dumbbell),1,22.04622622,15
2020-11-16,Lateral Raise (Dumbbell),2,22.04622622,15
2020-11-16,Chest Press (Machine),1,176.3698097,10
2020-11-16,Chest Press (Machine),2,176.3698097,10
2020-11-16,Triceps Extension,1,59.52481079,15
2020-11-17,Chin Up,1,22.04622622,5
2020-11-17,Chin Up,2,22.04622622,5
2020-11-17,Chin Up,3,22.04622622,5
2020-11-17,Seated Row (Cable),1,200.6206586,12
2020-11-17,Seated Row (Cable),2,200.6206586,12
2020-11-17,Lat Pulldown (Single Arm),1,154.3235835,12
2020-11-17,Lat Pulldown (Single Arm),2,154.3235835,12
2020-11-17,Leg Extension (Machine),1,213.8483943,12
2020-11-17,Leg Extension (Machine),2,213.8483943,12
2020-11-17,Lying Leg Curl (Machine),1,79.36641439,12
2020-11-17,Lying Leg Curl (Machine),2,79.36641439,12
2020-11-17,Reverse Fly (Machine),1,99.20801798,15
2020-11-17,Reverse Fly (Machine),2,99.20801798,15
2020-11-19,Bench Press (Barbell),1,187.3929229,5
2020-11-19,Bench Press (Barbell),2,187.3929229,5
2020-11-19,Bench Press (Barbell),3,187.3929229,5
2020-11-19,Chest Fly,1,127.8681121,12
2020-11-19,Chest Fly,2,127.8681121,12
2020-11-23,Bench Press (Barbell),1,44.09245244,8
2020-11-23,Bench Press (Barbell),2,110.2311311,8
2020-11-23,Bench Press (Barbell),3,154.3235835,5
2020-11-23,Bench Press (Barbell),4,187.3929229,10
2020-11-23,Bench Press (Barbell),5,187.3929229,9
2020-11-23,Bench Press (Barbell),6,187.3929229,7
2020-11-23,Bench Press (Barbell),7,187.3929229,6
2020-11-23,Chest Fly,1,141.0958478,12
2020-11-23,Chest Fly,2,141.0958478,12
2020-11-23,Chest Fly,3,141.0958478,10
2020-11-23,Overhead Press (Barbell),1,121.2542442,6
2020-11-23,Overhead Press (Barbell),2,121.2542442,6
2020-11-23,Overhead Press (Barbell),3,121.2542442,6
2020-11-23,Overhead Press (Barbell),4,121.2542442,4
2020-11-23,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-23,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-23,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-23,Chest Press (Machine),1,209.4391491,10
2020-11-23,Chest Press (Machine),2,209.4391491,10
2020-11-23,Triceps Extension,1,70.5479239,15
2020-11-23,Triceps Extension,2,70.5479239,12
2020-11-24,Chin Up,1,44.09245244,5
2020-11-24,Chin Up,2,44.09245244,5
2020-11-24,Chin Up,3,44.09245244,5
2020-11-24,Chin Up,4,44.09245244,4
2020-11-24,Seated Row (Cable),1,229.2807527,12
2020-11-24,Seated Row (Cable),2,229.2807527,12
2020-11-24,Seated Row (Cable),3,229.2807527,11
2020-11-24,Lat Pulldown (Single Arm),1,110.2311311,12
2020-11-24,Lat Pulldown (Single Arm),2,110.2311311,11
2020-11-24,Lat Pulldown (Single Arm),3,110.2311311,10
2020-11-24,Leg Extension (Machine),1,244.713111,13
2020-11-24,Leg Extension (Machine),2,244.713111,13
2020-11-24,Leg Extension (Machine),3,244.713111,12
2020-11-24,Lying Leg Curl (Machine),1,94.79877274,12
2020-11-24,Lying Leg Curl (Machine),2,94.79877274,11
2020-11-24,Lying Leg Curl (Machine),3,94.79877274,10
2020-11-24,Reverse Fly (Machine),1,114.6403763,15
2020-11-24,Reverse Fly (Machine),2,114.6403763,14
2020-11-24,Bicep Curl (Dumbbell),1,26.45547146,12
2020-11-24,Bicep Curl (Dumbbell),2,26.45547146,11
2020-11-26,Bench Press (Barbell),1,44.09245244,5
2020-11-26,Bench Press (Barbell),2,110.2311311,5
2020-11-26,Bench Press (Barbell),3,176.3698097,3
2020-11-26,Bench Press (Barbell),4,209.4391491,5
2020-11-26,Bench Press (Barbell),5,198.416036,5
2020-11-26,Bench Press (Barbell),6,198.416036,5
2020-11-26,Bench Press (Barbell),7,198.416036,5
2020-11-26,Chest Fly,1,141.0958478,12
2020-11-26,Chest Fly,2,141.0958478,12
2020-11-26,Chest Fly,3,141.0958478,10
2020-11-26,Overhead Press (Barbell),1,121.2542442,6
2020-11-26,Overhead Press (Barbell),2,121.2542442,6
2020-11-26,Overhead Press (Barbell),3,121.2542442,6
2020-11-26,Overhead Press (Barbell),4,121.2542442,5
2020-11-26,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-26,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-26,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-26,Lateral Raise (Dumbbell),4,17.63698097,15
2020-11-26,Chest Press (Machine),1,209.4391491,10
2020-11-26,Chest Press (Machine),2,209.4391491,8
2020-11-27,Chin Up,1,0,12
2020-11-27,Chin Up,2,0,10
2020-11-27,Chin Up,3,0,8
2020-11-27,Chin Up,4,0,7
2020-11-27,Seated Row (Cable),1,229.2807527,11
2020-11-27,Seated Row (Cable),2,220.4622622,12
2020-11-27,Seated Row (Cable),3,220.4622622,11
2020-11-27,Leg Extension (Machine),1,244.713111,13
2020-11-27,Leg Extension (Machine),2,244.713111,13
2020-11-27,Leg Extension (Machine),3,244.713111,13
2020-11-27,Lying Leg Curl (Machine),1,94.79877274,12
2020-11-27,Lying Leg Curl (Machine),2,94.79877274,11
2020-11-27,Lying Leg Curl (Machine),3,90.3895275,11
2020-11-27,Lat Pulldown (Machine),1,174.1651871,12
2020-11-27,Lat Pulldown (Machine),2,174.1651871,11
2020-11-27,Lat Pulldown (Machine),3,174.1651871,10
2020-11-27,Reverse Fly (Machine),1,114.6403763,12
2020-11-27,Reverse Fly (Machine),2,110.2311311,14
2020-11-27,Bicep Curl (Barbell),1,55.11556555,12
2020-11-27,Bicep Curl (Barbell),2,55.11556555,10
2020-11-30,Bench Press (Barbell),1,44.09245244,5
2020-11-30,Bench Press (Barbell),2,110.2311311,5
2020-11-30,Bench Press (Barbell),3,176.3698097,3
2020-11-30,Bench Press (Barbell),4,198.416036,6
2020-11-30,Bench Press (Barbell),5,198.416036,6
2020-11-30,Bench Press (Barbell),6,198.416036,6
2020-11-30,Bench Press (Barbell),7,198.416036,5
2020-11-30,Chest Fly,1,141.0958478,12
2020-11-30,Chest Fly,2,141.0958478,12
2020-11-30,Chest Fly,3,141.0958478,11
2020-11-30,Overhead Press (Barbell),1,121.2542442,6
2020-11-30,Overhead Press (Barbell),2,121.2542442,6
2020-11-30,Overhead Press (Barbell),3,121.2542442,6
2020-11-30,Overhead Press (Barbell),4,121.2542442,5
2020-11-30,Lateral Raise (Dumbbell),1,26.45547146,15
2020-11-30,Lateral Raise (Dumbbell),2,26.45547146,15
2020-11-30,Lateral Raise (Dumbbell),3,26.45547146,15
2020-11-30,Lateral Raise (Dumbbell),4,17.63698097,15
2020-11-30,Chest Press (Machine),1,209.4391491,10
2020-11-30,Chest Press (Machine),2,209.4391491,9
2020-11-30,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,15
2020-11-30,Triceps Pushdown (Cable - Straight Bar),2,70.5479239,12
2020-12-01,Chin Up,1,44.09245244,5
2020-12-01,Chin Up,2,44.09245244,5
2020-12-01,Chin Up,3,44.09245244,5
2020-12-01,Chin Up,4,44.09245244,5
2020-12-01,Chin Up,5,0,4
2020-12-01,Seated Row (Cable),1,229.2807527,11
2020-12-01,Seated Row (Cable),2,200.6206586,11
2020-12-01,Seated Row (Cable),3,189.5975455,12
2020-12-01,Lat Pulldown (Single Arm),1,110.2311311,12
2020-12-01,Lat Pulldown (Single Arm),2,110.2311311,11
2020-12-01,Lat Pulldown (Single Arm),3,110.2311311,10
2020-12-01,Leg Extension (Machine),1,244.713111,13
2020-12-01,Leg Extension (Machine),2,244.713111,13
2020-12-01,Leg Extension (Machine),3,244.713111,12
2020-12-01,Lying Leg Curl (Machine),1,94.79877274,12
2020-12-01,Lying Leg Curl (Machine),2,94.79877274,12
2020-12-01,Lying Leg Curl (Machine),3,90.3895275,11
2020-12-01,Reverse Fly (Machine),1,114.6403763,12
2020-12-01,Reverse Fly (Machine),2,110.2311311,14
2020-12-01,Bicep Curl (Dumbbell),1,26.45547146,12
2020-12-01,Bicep Curl (Dumbbell),2,26.45547146,11
2020-12-03,Bench Press (Barbell),1,44.09245244,8
2020-12-03,Bench Press (Barbell),2,110.2311311,8
2020-12-03,Bench Press (Barbell),3,154.3235835,5
2020-12-03,Bench Press (Barbell),4,176.3698097,11
2020-12-03,Bench Press (Barbell),5,176.3698097,10
2020-12-03,Bench Press (Barbell),6,176.3698097,8
2020-12-03,Chest Fly,1,141.0958478,11
2020-12-03,Chest Fly,2,141.0958478,11
2020-12-03,Chest Fly,3,141.0958478,10
2020-12-03,Overhead Press (Barbell),1,121.2542442,6
2020-12-03,Overhead Press (Barbell),2,121.2542442,6
2020-12-03,Overhead Press (Barbell),3,121.2542442,4
2020-12-03,Overhead Press (Barbell),4,110.2311311,8
2020-12-03,Lateral Raise (Dumbbell),1,22.04622622,20
2020-12-03,Lateral Raise (Dumbbell),2,22.04622622,20
2020-12-03,Lateral Raise (Dumbbell),3,22.04622622,20
2020-12-03,Chest Press (Machine),1,209.4391491,8
2020-12-03,Chest Press (Machine),2,209.4391491,9
2020-12-03,Chest Press (Machine),3,209.4391491,8
2020-12-03,Triceps Extension,1,74.95716914,15
2020-12-03,Triceps Extension,2,74.95716914,11
2020-12-04,Chin Up,1,0,12
2020-12-04,Chin Up,2,0,11
2020-12-04,Chin Up,3,0,10
2020-12-04,Chin Up,4,0,8
2020-12-04,Seated Row (Cable),1,194.0067907,12
2020-12-04,Seated Row (Cable),2,194.0067907,12
2020-12-04,Seated Row (Cable),3,194.0067907,12
2020-12-04,Leg Extension (Machine),1,244.713111,13
2020-12-04,Leg Extension (Machine),2,244.713111,13
2020-12-04,Leg Extension (Machine),3,244.713111,12
2020-12-04,Lying Leg Curl (Machine),1,94.79877274,12
2020-12-04,Lying Leg Curl (Machine),2,94.79877274,11
2020-12-04,Lying Leg Curl (Machine),3,94.79877274,9
2020-12-04,Lat Pulldown (Machine),1,198.416036,12
2020-12-04,Lat Pulldown (Machine),2,198.416036,12
2020-12-04,Lat Pulldown (Machine),3,198.416036,11
2020-12-04,Reverse Fly (Machine),1,114.6403763,15
2020-12-04,Reverse Fly (Machine),2,114.6403763,15
2020-12-04,Bicep Curl (Barbell),1,55.11556555,12
2020-12-04,Bicep Curl (Barbell),2,55.11556555,12
2020-12-07,Bench Press (Barbell),1,44.09245244,5
2020-12-07,Bench Press (Barbell),2,110.2311311,5
2020-12-07,Bench Press (Barbell),3,176.3698097,3
2020-12-07,Bench Press (Barbell),4,198.416036,6
2020-12-07,Bench Press (Barbell),5,198.416036,6
2020-12-07,Bench Press (Barbell),6,198.416036,6
2020-12-07,Bench Press (Barbell),7,198.416036,5
2020-12-07,Chest Fly,1,141.0958478,12
2020-12-07,Chest Fly,2,141.0958478,10
2020-12-07,Chest Fly,3,130.0727347,11
2020-12-07,Overhead Press (Barbell),1,121.2542442,6
2020-12-07,Overhead Press (Barbell),2,121.2542442,6
2020-12-07,Overhead Press (Barbell),3,121.2542442,5
2020-12-07,Overhead Press (Barbell),4,121.2542442,5
2020-12-07,Lateral Raise (Dumbbell),1,22.04622622,20
2020-12-07,Lateral Raise (Dumbbell),2,22.04622622,20
2020-12-07,Lateral Raise (Dumbbell),3,22.04622622,20
2020-12-07,Lateral Raise (Dumbbell),4,13.22773573,15
2020-12-07,Triceps Pushdown (Cable - Straight Bar),1,70.5479239,12
2020-12-07,Triceps Pushdown (Cable - Straight Bar),2,70.5479239,12
2020-12-08,Chin Up,1,44.09245244,5
2020-12-08,Chin Up,2,44.09245244,5
2020-12-08,Chin Up,3,44.09245244,5
2020-12-08,Chin Up,4,44.09245244,5
2020-12-08,Chin Up,5,0,5
2020-12-08,Seated Row (Cable),1,194.0067907,12
2020-12-08,Seated Row (Cable),2,194.0067907,12
2020-12-08,Seated Row (Cable),3,194.0067907,12
2020-12-08,Lat Pulldown (Single Arm),1,110.2311311,12
2020-12-08,Lat Pulldown (Single Arm),2,110.2311311,12
2020-12-08,Lat Pulldown (Single Arm),3,110.2311311,9
2020-12-08,Leg Extension (Machine),1,244.713111,13
2020-12-08,Leg Extension (Machine),2,244.713111,13
2020-12-08,Leg Extension (Machine),3,244.713111,12
2020-12-08,Lying Leg Curl (Machine),1,94.79877274,12
2020-12-08,Lying Leg Curl (Machine),2,94.79877274,12
2020-12-08,Lying Leg Curl (Machine),3,94.79877274,10
2020-12-08,Reverse Fly (Machine),1,114.6403763,15
2020-12-08,Reverse Fly (Machine),2,114.6403763,13
2020-12-08,Bicep Curl (Dumbbell),1,26.45547146,12
2020-12-08,Bicep Curl (Dumbbell),2,26.45547146,11
2020-12-08,Bicep Curl (Dumbbell),3,26.45547146,10
2020-12-10,Bench Press (Barbell),1,44.09245244,8
2020-12-10,Bench Press (Barbell),2,110.2311311,8
2020-12-10,Bench Press (Barbell),3,154.3235835,5
2020-12-10,Bench Press (Barbell),4,176.3698097,10
2020-12-10,Bench Press (Barbell),5,176.3698097,10
2020-12-10,Bench Press (Barbell),6,176.3698097,9
2020-12-10,Chest Fly,1,141.0958478,11
2020-12-10,Chest Fly,2,130.0727347,11
2020-12-10,Chest Fly,3,130.0727347,11
2020-12-10,Overhead Press (Smith Machine),1,132.2773573,7
2020-12-10,Overhead Press (Smith Machine),2,143.3004704,6
2020-12-10,Overhead Press (Smith Machine),3,143.3004704,6
2020-12-10,Overhead Press (Smith Machine),4,143.3004704,5
2020-12-10,Lateral Raise (Dumbbell),1,22.04622622,20
2020-12-10,Lateral Raise (Dumbbell),2,22.04622622,20
2020-12-10,Lateral Raise (Dumbbell),3,22.04622622,20
2020-12-10,Chest Press (Machine),1,209.4391491,8
2020-12-10,Chest Press (Machine),2,198.416036,8
2020-12-10,Chest Press (Machine),3,198.416036,8
2020-12-10,Triceps Extension,1,74.95716914,12
2020-12-10,Triceps Extension,2,74.95716914,10
2020-12-12,Chin Up,1,0,12
2020-12-12,Chin Up,2,0,12
2020-12-12,Chin Up,3,0,9
2020-12-12,Chin Up,4,0,9
2020-12-12,Seated Row (Cable),1,194.0067907,12
2020-12-12,Seated Row (Cable),2,194.0067907,12
2020-12-12,Seated Row (Cable),3,194.0067907,12
2020-12-12,Leg Extension (Machine),1,244.713111,13
2020-12-12,Leg Extension (Machine),2,244.713111,13
2020-12-12,Leg Extension (Machine),3,244.713111,12
2020-12-12,Lying Leg Curl (Machine),1,94.79877274,12
2020-12-12,Lying Leg Curl (Machine),2,94.79877274,11
2020-12-12,Lying Leg Curl (Machine),3,94.79877274,10
2020-12-12,Lat Pulldown (Machine),1,176.3698097,12
2020-12-12,Lat Pulldown (Machine),2,176.3698097,12
2020-12-12,Reverse Fly (Machine),1,114.6403763,12
2020-12-12,Reverse Fly (Machine),2,114.6403763,12
2020-12-12,Bicep Curl (Barbell),1,55.11556555,12
2020-12-12,Bicep Curl (Barbell),2,55.11556555,12
2020-12-14,Bench Press (Barbell),1,44.09245244,5
2020-12-14,Bench Press (Barbell),2,110.2311311,5
2020-12-14,Bench Press (Barbell),3,154.3235835,3
2020-12-14,Bench Press (Barbell),4,176.3698097,5
2020-12-14,Bench Press (Barbell),5,176.3698097,5
2020-12-14,Bench Press (Barbell),6,176.3698097,5
2020-12-14,Chest Fly,1,123.4588668,12
2020-12-14,Chest Fly,2,123.4588668,12
2020-12-14,Overhead Press (Barbell),1,110.2311311,6
2020-12-14,Overhead Press (Barbell),2,110.2311311,6
2020-12-14,Overhead Press (Barbell),3,110.2311311,6
2020-12-14,Lateral Raise (Dumbbell),1,22.04622622,15
2020-12-14,Lateral Raise (Dumbbell),2,22.04622622,15
2020-12-14,Chest Press (Machine),1,176.3698097,8
2020-12-14,Chest Press (Machine),2,176.3698097,8
2020-12-16,Chin Up,1,22.04622622,5
2020-12-16,Chin Up,2,22.04622622,5
2020-12-16,Chin Up,3,22.04622622,5
2020-12-16,Lat Pulldown (Single Arm),1,99.20801798,10
2020-12-16,Lat Pulldown (Single Arm),2,99.20801798,10
2020-12-16,Leg Extension (Machine),1,220.4622622,12
2020-12-16,Leg Extension (Machine),2,220.4622622,12
2020-12-16,Lying Leg Curl (Machine),1,83.77565963,12
2020-12-16,Lying Leg Curl (Machine),2,83.77565963,12
2020-12-16,Bicep Curl (Dumbbell),1,22.04622622,12
2020-12-16,Bicep Curl (Dumbbell),2,22.04622622,11
2020-12-17,Bench Press (Barbell),1,44.09245244,8
2020-12-17,Bench Press (Barbell),2,110.2311311,8
2020-12-17,Bench Press (Barbell),3,154.3235835,5
2020-12-17,Bench Press (Barbell),4,154.3235835,10
2020-12-17,Bench Press (Barbell),5,154.3235835,10
2020-12-17,Bench Press (Barbell),6,154.3235835,10
2020-12-17,Chest Fly,1,123.4588668,12
2020-12-17,Chest Fly,2,123.4588668,12
2020-12-17,Overhead Press (Barbell),1,110.2311311,6
